Time,x_0
0.121,-0.6129070536529762
0.122,-0.6374239897486896
0.123,-0.6613118653236517
0.124,-0.6845471059286887
0.125,-0.7071067811865475
0.126,-0.7289686274214114
0.127,-0.7501110696304596
0.128,-0.7705132427757895
0.129,-0.7901550123756905
0.13,-0.8090169943749475
0.131,-0.8270805742745617
0.132,-0.8443279255020153
0.133,-0.8607420270039436
0.134,-0.8763066800438635
0.135,-0.8910065241883676
0.136,-0.9048270524660196
0.137,-0.9177546256839811
0.138,-0.9297764858882515
0.139,-0.9408807689542255
0.14,-0.9510565162951535
0.14100000000000001,-0.9602936856769433
0.14200000000000002,-0.9685831611286313
0.14300000000000002,-0.9759167619387475
0.14400000000000002,-0.9822872507286887
0.145,-0.9876883405951375
0.146,-0.9921147013144777
0.147,-0.9955619646030798
0.148,-0.9980267284282717
0.149,-0.9995065603657317
0.15,-1.0
0.151,-0.9995065603657317
0.152,-0.9980267284282717
0.153,-0.99556196460308
0.154,-0.9921147013144777
0.155,-0.9876883405951377
0.156,-0.9822872507286888
0.157,-0.9759167619387477
0.158,-0.9685831611286312
0.159,-0.9602936856769432
0.16,-0.9510565162951538
0.161,-0.9408807689542256
0.162,-0.9297764858882512
0.163,-0.917754625683981
0.164,-0.9048270524660195
0.165,-0.8910065241883678
0.166,-0.8763066800438633
0.167,-0.8607420270039434
0.168,-0.844327925502015
0.169,-0.8270805742745619
0.17,-0.8090169943749477
0.171,-0.7901550123756902
0.17200000000000001,-0.7705132427757891
0.17300000000000001,-0.7501110696304596
0.17400000000000002,-0.7289686274214117
0.17500000000000002,-0.7071067811865471
0.176,-0.684547105928689
0.177,-0.6613118653236523
0.178,-0.6374239897486902
0.179,-0.6129070536529765
0.18,-0.5877852522924732
0.181,-0.5620833778521308
0.182,-0.535826794978997
0.183,-0.5090414157503719
0.184,-0.48175367410171527
0.185,-0.45399049973954697
0.186,-0.425779291565073
0.187,-0.3971478906347812
0.188,-0.36812455268467786
0.189,-0.3387379202452915
0.19,-0.3090169943749477
0.191,-0.27899110603922966
0.192,-0.24868988716485452
0.193,-0.21814324139654248
0.194,-0.1873813145857247
0.195,-0.15643446504023112
0.196,-0.12533323356430467
0.197,-0.09410831331851403
0.198,-0.06279051952931326
0.199,-0.03141075907812836
0.2,-2.4492935982947064e-16
0.201,0.03141075907812876
0.202,0.06279051952931365
0.203,0.09410831331851442
0.20400000000000001,0.12533323356430418
0.20500000000000002,0.1564344650402315
0.20600000000000002,0.1873813145857251
0.20700000000000002,0.21814324139654284
0.20800000000000002,0.24868988716485493
0.209,0.2789911060392284
0.21,0.30901699437494723
0.211,0.33873792024529104
0.212,0.3681245526846774
0.213,0.3971478906347799
0.214,0.4257792915650726
0.215,0.4539904997395466
0.216,0.4817536741017149
0.217,0.5090414157503708
0.218,0.5358267949789967
0.219,0.5620833778521305
0.22,0.5877852522924728
0.221,0.612907053652976
0.222,0.6374239897486899
0.223,0.6613118653236519
0.224,0.6845471059286886
0.225,0.7071067811865474
0.226,0.7289686274214113
0.227,0.7501110696304598
0.228,0.7705132427757894
0.229,0.7901550123756904
0.23,0.8090169943749473
0.231,0.8270805742745622
0.232,0.8443279255020153
0.233,0.8607420270039436
0.234,0.8763066800438635
0.23500000000000001,0.891006524188368
0.23600000000000002,0.9048270524660196
0.23700000000000002,0.9177546256839811
0.23800000000000002,0.9297764858882515
0.23900000000000002,0.9408807689542255
0.24,0.9510565162951535
0.241,0.9602936856769431
0.242,0.9685831611286312
0.243,0.9759167619387473
0.244,0.9822872507286887
0.245,0.9876883405951375
0.246,0.9921147013144777
0.247,0.9955619646030798
0.248,0.9980267284282717
0.249,0.9995065603657317
0.25,0.9999999999999999
0.251,0.9995065603657318
0.252,0.9980267284282717
0.253,0.9955619646030799
0.254,0.9921147013144777
0.255,0.9876883405951375
0.256,0.9822872507286886
0.257,0.9759167619387475
0.258,0.9685831611286313
0.259,0.9602936856769433
0.26,0.9510565162951538
0.261,0.9408807689542257
0.262,0.9297764858882516
0.263,0.9177546256839807
0.264,0.9048270524660191
0.265,0.8910065241883676
0.266,0.8763066800438634
0.267,0.8607420270039435
0.268,0.8443279255020151
0.269,0.8270805742745619
0.27,0.8090169943749477
0.271,0.7901550123756907
0.272,0.7705132427757886
0.273,0.750111069630459
0.274,0.7289686274214111
0.275,0.7071067811865471
0.276,0.6845471059286884
0.277,0.6613118653236517
0.278,0.6374239897486896
0.279,0.6129070536529765
0.28,0.5877852522924732
0.281,0.5620833778521295
0.28200000000000003,0.5358267949789955
0.28300000000000003,0.5090414157503704
0.28400000000000003,0.4817536741017146
0.28500000000000003,0.4539904997395463
0.28600000000000003,0.4257792915650723
0.28700000000000003,0.3971478906347805
0.28800000000000003,0.36812455268467803
0.289,0.3387379202452916
0.29,0.30901699437494784
0.291,0.27899110603922983
0.292,0.24868988716485554
0.293,0.21814324139654345
0.294,0.1873813145857257
0.295,0.15643446504023212
0.296,0.12533323356430567
0.297,0.09410831331851592
0.298,0.06279051952931337
0.299,0.031410759078128486
0.3,3.6739403974420594e-16
0.301,-0.03141075907812775
0.302,-0.06279051952931267
0.303,-0.09410831331851342
0.304,-0.12533323356430318
0.305,-0.15643446504022965
0.306,-0.18738131458572324
0.307,-0.21814324139654273
0.308,-0.2486898871648548
0.309,-0.2789911060392291
0.31,-0.30901699437494706
0.311,-0.33873792024529087
0.312,-0.3681245526846773
0.313,-0.3971478906347798
0.314,-0.42577929156507166
0.315,-0.4539904997395472
0.316,-0.48175367410171555
0.317,-0.5090414157503714
0.318,-0.5358267949789965
0.319,-0.5620833778521304
0.32,-0.5877852522924728
0.321,-0.612907053652976
0.322,-0.6374239897486891
0.323,-0.6613118653236512
0.324,-0.6845471059286892
0.325,-0.7071067811865479
0.326,-0.7289686274214119
0.327,-0.7501110696304597
0.328,-0.7705132427757894
0.329,-0.7901550123756903
0.33,-0.8090169943749473
0.331,-0.8270805742745616
0.332,-0.8443279255020156
0.333,-0.860742027003944
0.334,-0.8763066800438638
0.335,-0.8910065241883679
0.336,-0.9048270524660195
0.337,-0.917754625683981
0.338,-0.9297764858882513
0.339,-0.9408807689542255
0.34,-0.9510565162951535
0.341,-0.9602936856769435
0.342,-0.9685831611286315
0.343,-0.9759167619387478
0.34400000000000003,-0.9822872507286888
0.34500000000000003,-0.9876883405951378
0.34600000000000003,-0.9921147013144777
0.34700000000000003,-0.9955619646030799
0.34800000000000003,-0.9980267284282716
0.34900000000000003,-0.9995065603657317
0.35000000000000003,-0.9999999999999999
0.35100000000000003,-0.9995065603657317
0.352,-0.9980267284282717
0.353,-0.99556196460308
0.354,-0.9921147013144778
0.355,-0.9876883405951379
0.356,-0.982287250728689
0.357,-0.9759167619387479
0.358,-0.9685831611286313
0.359,-0.9602936856769433
0.36,-0.9510565162951538
0.361,-0.9408807689542257
0.362,-0.9297764858882516
0.363,-0.9177546256839814
0.364,-0.9048270524660199
0.365,-0.8910065241883683
0.366,-0.8763066800438643
0.367,-0.8607420270039435
0.368,-0.8443279255020151
0.369,-0.827080574274562
0.37,-0.8090169943749478
0.371,-0.7901550123756909
0.372,-0.7705132427757898
0.373,-0.7501110696304603
0.374,-0.7289686274214123
0.375,-0.7071067811865485
0.376,-0.6845471059286885
0.377,-0.6613118653236517
0.378,-0.6374239897486897
0.379,-0.6129070536529766
0.38,-0.5877852522924734
0.381,-0.562083377852131
0.382,-0.5358267949789972
0.383,-0.5090414157503721
0.384,-0.48175367410171466
0.385,-0.4539904997395464
0.386,-0.42577929156507244
0.387,-0.39714789063478056
0.388,-0.3681245526846781
0.389,-0.3387379202452917
0.39,-0.30901699437494795
0.391,-0.27899110603922994
0.392,-0.24868988716485566
0.393,-0.21814324139654184
0.394,-0.1873813145857241
0.395,-0.15643446504023048
0.396,-0.12533323356430404
0.397,-0.09410831331851427
0.398,-0.0627905195293135
0.399,-0.031410759078128604
0.4,-4.898587196589413e-16
0.401,0.031410759078129395
0.402,0.0627905195293143
0.403,0.09410831331851507
0.404,0.1253332335643048
0.405,0.15643446504023126
0.406,0.18738131458572485
0.40700000000000003,0.21814324139654262
0.40800000000000003,0.24868988716485468
0.40900000000000003,0.278991106039229
0.41000000000000003,0.3090169943749487
0.41100000000000003,0.3387379202452924
0.41200000000000003,0.36812455268467886
0.41300000000000003,0.3971478906347813
0.41400000000000003,0.42577929156507316
0.41500000000000004,0.4539904997395471
0.41600000000000004,0.48175367410171543
0.417,0.5090414157503698
0.418,0.535826794978995
0.419,0.5620833778521303
0.42,0.5877852522924727
0.421,0.6129070536529759
0.422,0.6374239897486891
0.423,0.661311865323651
0.424,0.6845471059286878
0.425,0.7071067811865466
0.426,0.7289686274214106
0.427,0.7501110696304597
0.428,0.7705132427757893
0.429,0.7901550123756903
0.43,0.8090169943749472
0.431,0.8270805742745615
0.432,0.8443279255020146
0.433,0.8607420270039431
0.434,0.8763066800438629
0.435,0.8910065241883671
0.436,0.9048270524660195
0.437,0.917754625683981
0.438,0.9297764858882513
0.439,0.9408807689542255
0.44,0.9510565162951535
0.441,0.9602936856769431
0.442,0.968583161128631
0.443,0.9759167619387473
0.444,0.9822872507286888
0.445,0.9876883405951378
0.446,0.9921147013144777
0.447,0.9955619646030799
0.448,0.9980267284282716
0.449,0.9995065603657317
0.45,0.9999999999999998
0.451,0.9995065603657317
0.452,0.9980267284282716
0.453,0.9955619646030798
0.454,0.9921147013144777
0.455,0.9876883405951375
0.456,0.9822872507286887
0.457,0.9759167619387475
0.458,0.9685831611286313
0.459,0.9602936856769433
0.46,0.9510565162951539
0.461,0.9408807689542258
0.462,0.929776485888251
0.463,0.9177546256839808
0.464,0.9048270524660192
0.465,0.8910065241883676
0.466,0.8763066800438635
0.467,0.8607420270039436
0.468,0.8443279255020153
0.46900000000000003,0.8270805742745622
0.47000000000000003,0.8090169943749469
0.47100000000000003,0.7901550123756899
0.47200000000000003,0.7705132427757888
0.47300000000000003,0.7501110696304593
0.47400000000000003,0.7289686274214113
0.47500000000000003,0.7071067811865474
0.47600000000000003,0.6845471059286886
0.47700000000000004,0.6613118653236519
0.47800000000000004,0.6374239897486899
0.47900000000000004,0.6129070536529754
0.48,0.5877852522924736
0.481,0.5620833778521311
0.482,0.5358267949789974
0.483,0.5090414157503722
0.484,0.48175367410171643
0.485,0.4539904997395481
0.486,0.42577929156507416
0.487,0.39714789063478234
0.488,0.3681245526846782
0.489,0.3387379202452918
0.49,0.30901699437494806
0.491,0.27899110603923005
0.492,0.24868988716485574
0.493,0.2181432413965437
0.494,0.18738131458572593
0.495,0.15643446504023237
0.496,0.12533323356430415
0.497,0.0941083133185144
0.498,0.06279051952931362
0.499,0.03141075907812872
0.5,6.123233995736766e-16
0.501,-0.03141075907812751
0.502,-0.06279051952931242
0.503,-0.09410831331851317
0.504,-0.12533323356430293
0.505,-0.15643446504023115
0.506,-0.18738131458572474
0.507,-0.2181432413965425
0.508,-0.24868988716485457
0.509,-0.2789911060392289
0.51,-0.30901699437494856
0.511,-0.33873792024529065
0.512,-0.36812455268467875
0.513,-0.39714789063477957
0.514,-0.42577929156507305
0.515,-0.4539904997395454
0.516,-0.48175367410171527
0.517,-0.5090414157503695
0.518,-0.5358267949789962
0.519,-0.5620833778521316
0.52,-0.5877852522924725
0.521,-0.6129070536529772
0.522,-0.6374239897486889
0.523,-0.6613118653236523
0.524,-0.6845471059286876
0.525,-0.7071067811865477
0.526,-0.7289686274214129
0.527,-0.7501110696304596
0.528,-0.7705132427757903
0.529,-0.7901550123756902
0.53,-0.8090169943749481
0.531,-0.8270805742745614
0.532,-0.8443279255020155
0.533,-0.860742027003943
0.534,-0.8763066800438637
0.535,-0.8910065241883686
0.536,-0.9048270524660195
0.537,-0.9177546256839817
0.538,-0.9297764858882512
0.539,-0.9408807689542259
0.54,-0.9510565162951534
0.541,-0.9602936856769435
0.542,-0.968583161128631
0.543,-0.9759167619387477
0.544,-0.9822872507286892
0.545,-0.9876883405951377
0.546,-0.992114701314478
0.547,-0.9955619646030799
0.548,-0.9980267284282717
0.549,-0.9995065603657318
0.55,-1.0
0.551,-0.9995065603657317
0.552,-0.9980267284282717
0.553,-0.9955619646030797
0.554,-0.9921147013144777
0.555,-0.9876883405951373
0.556,-0.9822872507286887
0.557,-0.9759167619387472
0.558,-0.9685831611286313
0.559,-0.9602936856769428
0.56,-0.9510565162951539
0.561,-0.9408807689542251
0.562,-0.9297764858882503
0.5630000000000001,-0.9177546256839808
0.5640000000000001,-0.9048270524660185
0.5650000000000001,-0.8910065241883676
0.5660000000000001,-0.8763066800438626
0.5670000000000001,-0.8607420270039436
0.5680000000000001,-0.8443279255020143
0.5690000000000001,-0.8270805742745622
0.5700000000000001,-0.8090169943749469
0.5710000000000001,-0.7901550123756889
0.5720000000000001,-0.7705132427757889
0.5730000000000001,-0.7501110696304581
0.5740000000000001,-0.7289686274214114
0.5750000000000001,-0.7071067811865462
0.5760000000000001,-0.6845471059286887
0.577,-0.6613118653236534
0.578,-0.63742398974869
0.579,-0.6129070536529783
0.58,-0.5877852522924737
0.581,-0.5620833778521328
0.582,-0.5358267949789974
0.583,-0.5090414157503739
0.584,-0.48175367410171654
0.585,-0.45399049973954975
0.586,-0.42577929156507427
0.587,-0.3971478906347808
0.588,-0.36812455268468
0.589,-0.3387379202452919
0.59,-0.30901699437494984
0.591,-0.27899110603923016
0.592,-0.24868988716485757
0.593,-0.21814324139654379
0.594,-0.1873813145857278
0.595,-0.15643446504023248
0.596,-0.12533323356430426
0.597,-0.09410831331851628
0.598,-0.06279051952931375
0.599,-0.03141075907813062
0.6,-7.347880794884119e-16
0.601,0.03141075907812561
0.602,0.06279051952931229
0.603,0.09410831331851129
0.604,0.12533323356430282
0.605,0.15643446504023104
0.606,0.18738131458572288
0.607,0.2181432413965424
0.608,0.24868988716485274
0.609,0.2789911060392288
0.61,0.30901699437494506
0.611,0.33873792024529054
0.612,0.3681245526846753
0.613,0.39714789063477945
0.614,0.42577929156507294
0.615,0.4539904997395453
0.616,0.48175367410171516
0.617,0.5090414157503694
0.618,0.5358267949789962
0.619,0.5620833778521286
0.62,0.5877852522924724
0.621,0.612907053652977
0.622,0.6374239897486887
0.623,0.6613118653236522
0.624,0.6845471059286876
0.625,0.7071067811865477
0.626,0.7289686274214103
0.627,0.7501110696304595
0.628,0.7705132427757879
0.629,0.7901550123756901
0.63,0.8090169943749481
0.631,0.8270805742745613
0.632,0.8443279255020155
0.633,0.860742027003943
0.634,0.8763066800438637
0.635,0.891006524188367
0.636,0.9048270524660195
0.637,0.9177546256839803
0.638,0.9297764858882512
0.639,0.9408807689542259
0.64,0.9510565162951534
0.641,0.9602936856769435
0.642,0.968583161128631
0.643,0.9759167619387477
0.644,0.9822872507286885
0.645,0.9876883405951377
0.646,0.9921147013144774
0.647,0.9955619646030799
0.648,0.9980267284282717
0.649,0.9995065603657318
0.65,0.9999999999999999
0.651,0.9995065603657318
0.652,0.9980267284282716
0.653,0.99556196460308
0.654,0.9921147013144778
0.655,0.9876883405951379
0.656,0.9822872507286887
0.657,0.9759167619387472
0.658,0.9685831611286314
0.659,0.9602936856769428
0.66,0.951056516295154
0.661,0.9408807689542252
0.662,0.9297764858882518
0.663,0.9177546256839808
0.664,0.9048270524660186
0.665,0.8910065241883677
0.666,0.8763066800438627
0.667,0.8607420270039438
0.668,0.8443279255020144
0.669,0.8270805742745623
0.67,0.809016994374947
0.671,0.7901550123756911
0.672,0.770513242775789
0.673,0.7501110696304583
0.674,0.7289686274214114
0.675,0.7071067811865464
0.676,0.6845471059286888
0.677,0.6613118653236508
0.678,0.6374239897486901
0.679,0.6129070536529756
0.68,0.5877852522924737
0.681,0.5620833778521299
0.682,0.5358267949789945
0.683,0.5090414157503709
0.684,0.4817536741017135
0.685,0.4539904997395467
0.686,0.42577929156507116
0.687,0.3971478906347809
0.6880000000000001,0.36812455268467675
0.6890000000000001,0.33873792024529203
0.6900000000000001,0.30901699437494656
0.6910000000000001,0.27899110603922683
0.6920000000000001,0.24868988716485424
0.6930000000000001,0.21814324139654045
0.6940000000000001,0.18738131458572443
0.6950000000000001,0.1564344650402291
0.6960000000000001,0.1253332335643044
0.6970000000000001,0.09410831331851288
0.6980000000000001,0.06279051952931387
0.6990000000000001,0.0314107590781272
0.7000000000000001,-2.6954609193973537e-15
0.7010000000000001,-0.03141075907812903
0.7020000000000001,-0.0627905195293157
0.7030000000000001,-0.0941083133185147
0.704,-0.12533323356430268
0.705,-0.1564344650402274
0.706,-0.18738131458572274
0.707,-0.21814324139654226
0.708,-0.24868988716485263
0.709,-0.27899110603922866
0.71,-0.30901699437494495
0.711,-0.3387379202452905
0.712,-0.3681245526846752
0.713,-0.39714789063477934
0.714,-0.4257792915650696
0.715,-0.45399049973954525
0.716,-0.48175367410171505
0.717,-0.5090414157503694
0.718,-0.5358267949789961
0.719,-0.5620833778521285
0.72,-0.5877852522924724
0.721,-0.6129070536529742
0.722,-0.6374239897486886
0.723,-0.6613118653236494
0.724,-0.6845471059286875
0.725,-0.7071067811865476
0.726,-0.7289686274214102
0.727,-0.7501110696304594
0.728,-0.7705132427757878
0.729,-0.7901550123756901
0.73,-0.8090169943749459
0.731,-0.8270805742745613
0.732,-0.8443279255020135
0.733,-0.8607420270039429
0.734,-0.8763066800438636
0.735,-0.8910065241883669
0.736,-0.9048270524660192
0.737,-0.9177546256839801
0.738,-0.9297764858882511
0.739,-0.9408807689542246
0.74,-0.9510565162951534
0.741,-0.9602936856769424
0.742,-0.968583161128631
0.743,-0.9759167619387475
0.744,-0.9822872507286884
0.745,-0.9876883405951377
0.746,-0.9921147013144774
0.747,-0.9955619646030799
0.748,-0.9980267284282714
0.749,-0.9995065603657317
0.75,-0.9999999999999998
0.751,-0.9995065603657318
0.752,-0.9980267284282716
0.753,-0.99556196460308
0.754,-0.9921147013144778
0.755,-0.9876883405951379
0.756,-0.9822872507286887
0.757,-0.975916761938748
0.758,-0.9685831611286314
0.759,-0.9602936856769428
0.76,-0.951056516295154
0.761,-0.9408807689542252
0.762,-0.9297764858882518
0.763,-0.9177546256839808
0.764,-0.9048270524660201
0.765,-0.8910065241883677
0.766,-0.8763066800438645
0.767,-0.8607420270039438
0.768,-0.8443279255020144
0.769,-0.8270805742745624
0.77,-0.809016994374947
0.771,-0.7901550123756912
0.772,-0.770513242775789
0.773,-0.7501110696304607
0.774,-0.7289686274214116
0.775,-0.7071067811865489
0.776,-0.6845471059286888
0.777,-0.6613118653236508
0.778,-0.6374239897486901
0.779,-0.6129070536529756
0.78,-0.5877852522924738
0.781,-0.56208337785213
0.782,-0.5358267949789977
0.783,-0.509041415750371
0.784,-0.4817536741017167
0.785,-0.45399049973954686
0.786,-0.42577929156507127
0.787,-0.39714789063478106
0.788,-0.3681245526846769
0.789,-0.3387379202452922
0.79,-0.30901699437494673
0.791,-0.27899110603923044
0.792,-0.2486898871648544
0.793,-0.21814324139654404
0.794,-0.18738131458572455
0.795,-0.1564344650402292
0.796,-0.1253332335643045
0.797,-0.094108313318513
0.798,-0.062790519529314
0.799,-0.03141075907812732
0.8,-9.797174393178826e-16
0.801,0.03141075907812891
0.802,0.06279051952931558
0.803,0.09410831331851457
0.804,0.12533323356430612
0.805,0.15643446504023079
0.806,0.18738131458572613
0.807,0.21814324139654215
0.808,0.2486898871648559
0.809,0.2789911060392285
0.81,0.3090169943749482
0.811,0.33873792024529364
0.812,0.36812455268467836
0.8130000000000001,0.39714789063478245
0.8140000000000001,0.4257792915650727
0.8150000000000001,0.45399049973954825
0.8160000000000001,0.481753674101715
0.8170000000000001,0.5090414157503723
0.8180000000000001,0.535826794978996
0.8190000000000001,0.5620833778521312
0.8200000000000001,0.5877852522924751
0.8210000000000001,0.6129070536529769
0.8220000000000001,0.6374239897486913
0.8230000000000001,0.661311865323652
0.8240000000000001,0.6845471059286901
0.8250000000000001,0.7071067811865475
0.8260000000000001,0.7289686274214127
0.8270000000000001,0.7501110696304594
0.8280000000000001,0.77051324277579
0.8290000000000001,0.7901550123756922
0.8300000000000001,0.809016994374948
0.8310000000000001,0.8270805742745632
0.8320000000000001,0.8443279255020154
0.833,0.8607420270039429
0.834,0.8763066800438618
0.835,0.8910065241883669
0.836,0.9048270524660178
0.837,0.9177546256839801
0.838,0.9297764858882511
0.839,0.9408807689542246
0.84,0.9510565162951534
0.841,0.9602936856769424
0.842,0.968583161128631
0.843,0.9759167619387469
0.844,0.9822872507286884
0.845,0.9876883405951377
0.846,0.9921147013144774
0.847,0.9955619646030799
0.848,0.9980267284282714
0.849,0.9995065603657317
0.85,0.9999999999999998
0.851,0.9995065603657317
0.852,0.9980267284282718
0.853,0.9955619646030801
0.854,0.9921147013144777
0.855,0.987688340595138
0.856,0.9822872507286888
0.857,0.9759167619387481
0.858,0.9685831611286315
0.859,0.960293685676944
0.86,0.951056516295154
0.861,0.9408807689542266
0.862,0.9297764858882519
0.863,0.917754625683981
0.864,0.9048270524660201
0.865,0.8910065241883678
0.866,0.8763066800438645
0.867,0.8607420270039439
0.868,0.8443279255020164
0.869,0.8270805742745624
0.87,0.8090169943749492
0.871,0.7901550123756913
0.872,0.7705132427757891
0.873,0.7501110696304607
0.874,0.7289686274214117
0.875,0.707106781186549
0.876,0.684547105928689
0.877,0.6613118653236536
0.878,0.6374239897486902
0.879,0.6129070536529785
0.88,0.5877852522924739
0.881,0.5620833778521301
0.882,0.5358267949789978
0.883,0.5090414157503711
0.884,0.4817536741017168
0.885,0.45399049973954697
0.886,0.4257792915650746
0.887,0.3971478906347812
0.888,0.36812455268467703
0.889,0.3387379202452923
0.89,0.30901699437494684
0.891,0.2789911060392305
0.892,0.24868988716485452
0.893,0.21814324139654417
0.894,0.18738131458572468
0.895,0.15643446504023284
0.896,0.12533323356430465
0.897,0.09410831331851312
0.898,0.06279051952931411
0.899,0.031410759078127445
0.9,1.102182119232618e-15
0.901,-0.031410759078128785
0.902,-0.06279051952931193
0.903,-0.09410831331851446
0.904,-0.12533323356430245
0.905,-0.15643446504023065
0.906,-0.187381314585726
0.907,-0.218143241396542
0.908,-0.2486898871648558
0.909,-0.2789911060392284
0.91,-0.3090169943749481
0.911,-0.3387379202452902
0.912,-0.36812455268467825
0.913,-0.3971478906347791
0.914,-0.4257792915650726
0.915,-0.45399049973954814
0.916,-0.4817536741017149
0.917,-0.5090414157503722
0.918,-0.5358267949789959
0.919,-0.5620833778521311
0.92,-0.5877852522924721
0.921,-0.6129070536529768
0.922,-0.6374239897486885
0.923,-0.6613118653236519
0.924,-0.68454710592869
0.925,-0.7071067811865474
0.926,-0.7289686274214126
0.927,-0.7501110696304593
0.928,-0.77051324277579
0.929,-0.7901550123756899
0.93,-0.8090169943749479
0.931,-0.8270805742745612
0.932,-0.8443279255020153
0.933,-0.8607420270039445
0.934,-0.8763066800438635
0.935,-0.8910065241883685
0.936,-0.9048270524660192
0.937,-0.9177546256839815
0.9380000000000001,-0.929776485888251
0.9390000000000001,-0.9408807689542258
0.9400000000000001,-0.9510565162951544
0.9410000000000001,-0.9602936856769433
0.9420000000000001,-0.9685831611286319
0.9430000000000001,-0.9759167619387475
0.9440000000000001,-0.982287250728689
0.9450000000000001,-0.9876883405951375
0.9460000000000001,-0.9921147013144779
0.9470000000000001,-0.9955619646030798
0.9480000000000001,-0.9980267284282716
0.9490000000000001,-0.9995065603657318
0.9500000000000001,-0.9999999999999999
0.9510000000000001,-0.9995065603657317
0.9520000000000001,-0.9980267284282716
0.9530000000000001,-0.9955619646030798
0.9540000000000001,-0.9921147013144777
0.9550000000000001,-0.9876883405951374
0.9560000000000001,-0.9822872507286888
0.9570000000000001,-0.9759167619387473
0.9580000000000001,-0.9685831611286306
0.9590000000000001,-0.9602936856769431
0.96,-0.9510565162951541
0.961,-0.9408807689542266
0.962,-0.9297764858882519
0.963,-0.9177546256839825
0.964,-0.9048270524660202
0.965,-0.8910065241883696
0.966,-0.8763066800438646
0.967,-0.860742027003944
0.968,-0.8443279255020165
0.969,-0.8270805742745625
0.97,-0.8090169943749492
0.971,-0.7901550123756913
0.972,-0.7705132427757915
0.973,-0.7501110696304608
0.974,-0.7289686274214141
0.975,-0.707106781186549
0.976,-0.6845471059286891
0.977,-0.6613118653236537
0.978,-0.6374239897486903
0.979,-0.6129070536529786
0.98,-0.587785252292474
0.981,-0.5620833778521331
0.982,-0.5358267949789979
0.983,-0.5090414157503712
0.984,-0.48175367410171693
0.985,-0.4539904997395471
0.986,-0.4257792915650747
0.987,-0.39714789063478123
